source_code,return_reason,rpi_count
MYNTRAPPMP,It did not look good on me,1
MYNTRAPPMP,Product image was better than the actual product,1
MYNTRAPPMP,Product looked old,1
MYNTRAPPMP,Product was dirty and had stains,1
MYNTRAPPMP,Received a poor quality product,1
MYNTRAPPMP,Size is too Large,4
MYNTRAPPMP,Size is too Small,7
NYKAA_FASHION,Product didn't fit- Too Small,1
AJIO_OMNI,,19
AJIO_OMNI,Return expected on panel,287
AJIO_OMNI,undefined,13
AMAZON_FLEX_API,,53
AMAZON_FLEX_API,626750702713,1
AMAZON_FLEX_API,626752087825,1
AMAZON_FLEX_API,626753734209,1
AMAZON_FLEX_API,626777271179,1
AMAZON_FLEX_API,626777451557,1
AMAZON_FLEX_API,626780271869,1
AMAZON_FLEX_API,626781848589,1
AMAZON_FLEX_API,Accidental order,5
AMAZON_FLEX_API,Defective/Does not work properly,16
AMAZON_FLEX_API,Did not like color,26
AMAZON_FLEX_API,Different from website description,12
AMAZON_FLEX_API,Different from what was ordered,28
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,1
AMAZON_FLEX_API,Item not as shown by photo on website,4
AMAZON_FLEX_API,Missed estimated delivery date,2
AMAZON_FLEX_API,No longer needed/wanted,6
AMAZON_FLEX_API,Ordered wrong style/size/color,3
AMAZON_FLEX_API,Performance or quality not adequate,75
AMAZON_FLEX_API,Style not as expected,48
AMAZON_FLEX_API,Too large,155
AMAZON_FLEX_API,Too small,200
AMAZON_FLEX_API,undefined,194
AMAZON_IN_API,,1
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,7
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,3
AMAZON_IN_API,AMZ-PG-BAD-DESC,1
AMAZON_IN_API,CR-DEFECTIVE,2
AMAZON_IN_API,CR-MISSING_PARTS,1
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,3
AMAZON_IN_API,CR-SWITCHEROO,1
AMAZON_IN_API,CR-UNWANTED_ITEM,1
AMAZON_IN_API,DID_NOT_LIKE_COLOR,1
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,2
FIRSTCRY,Size Issue,2
FLIPKART,,1687
FLIPKART,fmpr0549902530,1
FLIPKART,fmpr0550667459,1
FLIPKART,undefined,1158
FYND,,65
FYND,undefined,28
MEESHO,null null,15
MYNTRAPPMP,,3
MYNTRAPPMP,Color is different,29
MYNTRAPPMP,Defective product was delivered,31
MYNTRAPPMP,Delivery was delayed ,1
MYNTRAPPMP,Design is different,5
MYNTRAPPMP,Different product was delivered,12
MYNTRAPPMP,Found a better price on Myntra,6
MYNTRAPPMP,Found a better price outside Myntra,4
MYNTRAPPMP,Generic Return Reason,12
MYNTRAPPMP,I did not like the fit,92
MYNTRAPPMP,I do not need it anymore,19
MYNTRAPPMP,It did not look good on me,18
MYNTRAPPMP,MYSR1042669331,1
MYNTRAPPMP,Product image was better than the actual product,11
MYNTRAPPMP,Product looked old,13
MYNTRAPPMP,Product was dirty and had stains,8
MYNTRAPPMP,Received a poor quality product,40
MYNTRAPPMP,Return expected on panel,46
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,12
MYNTRAPPMP,Size is too Large,160
MYNTRAPPMP,Size is too Small,181
MYNTRAPPMP,undefined,4
MYNTRAPPMP,Wrong size was delivered,1
NYKAA,Didn't like the quality of product,1
NYKAA,Product didn't fit- Too Large,3
NYKAA,Product didn't fit- Too Small,1
NYKAA,Received damaged/ defective product,1
NYKAA,Received wrong product- Wrong item sent,2
NYKAA_COM,Didn't like the quality of product,2
NYKAA_COM,Product didn't fit - Too Large,1
NYKAA_COM,Received wrong product - Wrong item sent,1
NYKAA_FASHION,Didn't like the quality of product,1
NYKAA_FASHION,Product didn't fit- Too Large,2
NYKAA_FASHION,Product didn't fit- Too Small,4
NYKAA_FASHION,Received damaged/ defective product,1
NYKAA_FASHION,Received wrong product- Wrong size sent,1
SHOPIFY,,4
SHOPIFY,24319822262842,1
SHOPIFY,244146835350638,1
SHOPIFY,Defective/Damage Product received ,11
SHOPIFY,Did not like the product,43
SHOPIFY,Others,6
SHOPIFY,Size/Colour Issue,97
SHOPIFY,undefined,2
SHOPIFY,Wrong Item Shipped,5
SNAPDEAL,,8
SNAPDEAL,Freebie not received,1
SNAPDEAL,item_does_not_match_its_description,1
SNAPDEAL,i_didnt_get_what_i_ordered,1
SNAPDEAL,i_dont_like_the_item,7
SNAPDEAL,i_have_an_issue_with_size_fit,19
SNAPDEAL,i_have_received_a_damaged_item_new,1
SNAPDEAL,received_a_different_item,10
SNAPDEAL,the_item_is_not_working_properly,1
SNAPDEAL,undefined,3
SNAPDEAL,unhappy_with_material_quality,1
TATACLIQ,Return expected on panel,90
CRED,Both product and shipping box are damaged,15
CRED,Defective item,251
CRED,Found better price elsewhere,52
CRED,I got a wrong product delivered,2
CRED,I received a damaged product,2
CRED,Incorrect product,138
CRED,Missing items,13
CRED,MRP printed on the product is different,5
CRED,"Only product is damaged, shipping box is OK",89
CRED,Product received is different from the image shown,121
CRED,Return expected on panel,4
AJIO_OMNI,Return expected on panel,139
FLIPKART,SIZE_FIT_ISSUES,2
MYNTRAPPMP,Color is different,14
MYNTRAPPMP,Defective product was delivered,3
MYNTRAPPMP,Delivery was delayed ,1
MYNTRAPPMP,Design is different,1
MYNTRAPPMP,Different product was delivered,8
MYNTRAPPMP,Found a better price on Myntra,1
MYNTRAPPMP,Found a better price outside Myntra,2
MYNTRAPPMP,Generic Return Reason,1
MYNTRAPPMP,I did not like the fit,74
MYNTRAPPMP,I do not need it anymore,12
MYNTRAPPMP,It did not look good on me,32
MYNTRAPPMP,Product image was better than the actual product,12
MYNTRAPPMP,Product looked old,8
MYNTRAPPMP,Received a poor quality product,16
MYNTRAPPMP,Return expected on panel,18
MYNTRAPPMP,Size is too Large,88
MYNTRAPPMP,Size is too Small,31
NYKAA,Change of mind - Don't need it anymore,1
NYKAA,Didn't like the quality of product,4
NYKAA,Product didn't fit- Too Large,12
NYKAA,Product didn't fit- Too Small,11
NYKAA,Received wrong product- Wrong item sent,2
TATACLIQ,Return expected on panel,20
AMAZON_FLEX_API,Accidental order,83
AMAZON_FLEX_API,Better price available,30
AMAZON_FLEX_API,DAMAGE,10
AMAZON_FLEX_API,Damaged due to inappropriate packaging,93
AMAZON_FLEX_API,Damaged during shipping,6
AMAZON_FLEX_API,Damaged Product,5
AMAZON_FLEX_API,Defective/Does not work properly,49
AMAZON_FLEX_API,Different from website description,15
AMAZON_FLEX_API,Different from what was ordered,101
AMAZON_FLEX_API,I B DAMAGE,1
AMAZON_FLEX_API,IB DAMAGE,4
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,102
AMAZON_FLEX_API,Missed estimated delivery date,3
AMAZON_FLEX_API,Missing parts or accessories,24
AMAZON_FLEX_API,Missing Product,15
AMAZON_FLEX_API,No longer needed/wanted,75
AMAZON_FLEX_API,PART MISSING,2
AMAZON_FLEX_API,Performance or quality not adequate,177
AMAZON_FLEX_API,Unauthorized purchase,7
AMAZON_FLEX_API,USED,11
AMAZON_FLEX_API,WRONG PRODUCT,10
FLIPKART,DAMAGE,4
FLIPKART,Damaged Product,17
FLIPKART,IB DAMAGE,5
FLIPKART,MISSHIPMENT,1
FLIPKART,Missing Product,2
FLIPKART,part missing,2
FLIPKART,QUALITY_ISSUES,13
FLIPKART,SIZE_FIT_ISSUES,1
FLIPKART,used,5
FLIPKART,WRONG PRODUCT,8
JIOMART3P,Return expected on panel,19
MEESHO,null null,25
MYNTRAPPMP,Color is different,25
MYNTRAPPMP,Damaged Product,1
MYNTRAPPMP,Defective product was delivered,39
MYNTRAPPMP,Delivery was delayed ,133
MYNTRAPPMP,Design is different,12
MYNTRAPPMP,Different product was delivered,17
MYNTRAPPMP,Found a better price on Myntra,11
MYNTRAPPMP,Found a better price outside Myntra,23
MYNTRAPPMP,Generic Return Reason,9
MYNTRAPPMP,I did not like the fit,9
MYNTRAPPMP,I do not need it anymore,87
MYNTRAPPMP,It did not look good on me,21
MYNTRAPPMP,Product image was better than the actual product,22
MYNTRAPPMP,Product looked old,60
MYNTRAPPMP,Product was dirty and had stains,7
MYNTRAPPMP,Received a poor quality product,172
MYNTRAPPMP,Return expected on panel,18
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,8
MYNTRAPPMP,Size is too Large,8
MYNTRAPPMP,Size is too Small,11
MYNTRAPPMP,Wrong size was delivered,6
SHOPIFY,Defective product,2
SNAPDEAL,Freebie not received,3
SNAPDEAL,item_does_not_match_its_description,2
SNAPDEAL,i_didnt_get_what_i_ordered,1
SNAPDEAL,i_have_received_a_damaged_item_new,7
SNAPDEAL,Partial_Order_Received_By_Customer,2
SNAPDEAL,received_a_different_item,8
SNAPDEAL,Same_product_but_inaccurate_description,7
SNAPDEAL,the_item_is_not_working_properly,7
SNAPMINT,Return expected on panel,5
FLIPKART,SIZE_FIT_ISSUES,1
MYNTRAPPMP,I did not like the fit,2
MYNTRAPPMP,Received a poor quality product,1
MYNTRAPPMP,Return expected on panel,2
MYNTRAPPMP,Size is too Large,2
NYKAA_FASHION,Product didn't fit- Too Large,1
FLIPKART,COLOR_SIZE_ISSUE,1
FLIPKART,MFG_DEFECT_POOR_FINISH,1
FLIPKART,MISSHIPMENT,1
FLIPKART,QUALITY_ISSUES,4
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,1
SHOPIFY,Comfort issue,1
SHOPIFY,Ordered wrong size,1
SHOPIFY,RTO ,1
SHOPIFY,Size issue ,1
MEESHO,null null,1
AMAZON_FLEX_API,Accidental order,2
AMAZON_FLEX_API,Comfort Issue,1
AMAZON_FLEX_API,Defective/Does not work properly,3
AMAZON_FLEX_API,Different from website description,1
AMAZON_FLEX_API,Different from what was ordered,6
AMAZON_FLEX_API,Ordered wrong style/size/color,1
AMAZON_FLEX_API,Performance or quality not adequate,1
AMAZON_FLEX_API,Return due to comfort issue ,1
AMAZON_FLEX_API,Too small,2
AMAZON_IN_API,AMZ-PG-MISORDERED,1
AMAZON_IN_API,CR-DEFECTIVE,1
FLIPKART,COLOR_FIT_SIZE_ISSUE,1
FLIPKART,CUSTOMER_REMORSE,1
FLIPKART,CX RETURN,1
FLIPKART,DAMAGED_BROKEN_PRODUCT,1
FLIPKART,ITEM_NOT_AS_DESCRIBED,2
FLIPKART,QUALITY_ISSUE,1
FLIPKART,Replacement Return ,1
FLIPKART,RVP,1
FLIPKART,SIZE_FIT_ISSUES,2
FLIPKART,STYLE_FIT_ISSUE,2
MAGENTO2,Comfort Issue,2
MAGENTO2,comfort issues ,2
MAGENTO2,CX CHANGED MIND,3
MAGENTO2,due to damage ,1
MAGENTO2,Due to Outer Fabric Damaged,1
MAGENTO2,Sagging issue,1
MAGENTO2,wrong product ordered ,1
MAGENTO2,wrong size delivered ,1
MAGENTO2,wrong size ordered,2
AJIO_OMNI,Return expected on panel,1
AMAZON_FLEX_API,Defective/Does not work properly,2
AMAZON_FLEX_API,Did not like color,6
AMAZON_FLEX_API,Different from what was ordered,2
AMAZON_FLEX_API,No longer needed/wanted,1
AMAZON_FLEX_API,Performance or quality not adequate,2
AMAZON_FLEX_API,Style not as expected,4
AMAZON_FLEX_API,Too large,4
AMAZON_FLEX_API,Too small,7
ESHOPBOX,,44
LIMEROAD,Return expected on panel,1
MYNTRAPPMP,27,1
NYKAA_FASHION,Change of mind - Don't need it anymore,13
NYKAA_FASHION,Didn't like the quality of product,24
NYKAA_FASHION,Product didn't fit- Too Large,27
NYKAA_FASHION,Product didn't fit- Too Small,23
NYKAA_FASHION,Received damaged/ defective product,3
NYKAA_FASHION,Received wrong product- Wrong item sent,5
NYKAA_FASHION,Received wrong product- Wrong size sent,2
TATACLIQ,Return expected on panel,42
FLIPKART,CUSTOMER_REMORSE,5
FLIPKART,DAMAGED_PRODUCT,1
FLIPKART,QUALITY_ISSUES,9
FLIPKART,SIZE_FIT_ISSUES,36
MYNTRAPPMP,Color is different,9
MYNTRAPPMP,Defective product was delivered,7
MYNTRAPPMP,Design is different,5
MYNTRAPPMP,Different product was delivered,3
MYNTRAPPMP,Found a better price on Myntra,1
MYNTRAPPMP,Found a better price outside Myntra,3
MYNTRAPPMP,Generic Return Reason,1
MYNTRAPPMP,I did not like the fit,79
MYNTRAPPMP,I do not need it anymore,8
MYNTRAPPMP,It did not look good on me,27
MYNTRAPPMP,Product image was better than the actual product,22
MYNTRAPPMP,Product looked old,23
MYNTRAPPMP,Product was dirty and had stains,1
MYNTRAPPMP,Received a poor quality product,45
MYNTRAPPMP,Return expected on panel,13
MYNTRAPPMP,Size is too Large,54
MYNTRAPPMP,Size is too Small,72
MYNTRAPPMP,Wrong size was delivered,5
AJIO,,2
AJIO_OMNI,,4
AJIO_OMNI,Return expected on panel,1296
AMAZON_EASYSHIP,,2
AMAZON_EASYSHIP,Accidental order,1
AMAZON_EASYSHIP,Better price available,1
AMAZON_EASYSHIP,Defective/Does not work properly,2
AMAZON_EASYSHIP,Did not like color,22
AMAZON_EASYSHIP,Different from what was ordered,13
AMAZON_EASYSHIP,Item not as shown by photo on website,5
AMAZON_EASYSHIP,No longer needed/wanted,1
AMAZON_EASYSHIP,Performance or quality not adequate,27
AMAZON_EASYSHIP,Style not as expected,31
AMAZON_EASYSHIP,Too large,43
AMAZON_EASYSHIP,Too small,54
AMAZON_FBA_IN,,1
AMAZON_FBA_IN,DAMAGED_BY_FC,1
AMAZON_FBA_IN,DEFECTIVE,1
AMAZON_FBA_IN,NO_REASON_GIVEN,2
AMAZON_FBA_IN,ORDERED_WRONG_ITEM,2
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,241
AMAZON_FBA_IN,UNDELIVERABLE_UNKNOWN,71
AMAZON_FBA_IN,UNWANTED_ITEM,2
AMAZON_FLEX_API,,2
AMAZON_FLEX_API,Accidental order,13
AMAZON_FLEX_API,Better price available,8
AMAZON_FLEX_API,Damaged due to inappropriate packaging,1
AMAZON_FLEX_API,Defective/Does not work properly,25
AMAZON_FLEX_API,Did not like color,21
AMAZON_FLEX_API,Different from website description,14
AMAZON_FLEX_API,Different from what was ordered,63
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,20
AMAZON_FLEX_API,Item not as shown by photo on website,5
AMAZON_FLEX_API,Missed estimated delivery date,1
AMAZON_FLEX_API,Missing parts or accessories,2
AMAZON_FLEX_API,No longer needed/wanted,12
AMAZON_FLEX_API,Ordered wrong style/size/color,9
AMAZON_FLEX_API,Performance or quality not adequate,167
AMAZON_FLEX_API,RTO,17
AMAZON_FLEX_API,Style not as expected,63
AMAZON_FLEX_API,Too large,257
AMAZON_FLEX_API,Too small,281
AMAZON_IN_API,,1
AMAZON_IN_API,AMZ-PG-APP-STYLE,8
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,18
AMAZON_IN_API,AMZ-PG-APP-TOO-SMALL,26
AMAZON_IN_API,AMZ-PG-BAD-DESC,1
AMAZON_IN_API,CR-DAMAGED_BY_FC,6
AMAZON_IN_API,CR-DEFECTIVE,9
AMAZON_IN_API,CR-MISSING_PARTS,1
AMAZON_IN_API,CR-NOT_COMPATIBLE,3
AMAZON_IN_API,CR-QUALITY_UNACCEPTABLE,9
AMAZON_IN_API,CR-SWITCHEROO,7
AMAZON_IN_API,DID_NOT_LIKE_COLOR,6
AMAZON_IN_API,NOT_AS_PHOTO,1
BEWAKOOF,Delayed Delivery,1
BEWAKOOF,It did not look good on me,1
BEWAKOOF,Size too big,4
BEWAKOOF,Size too small,1
CRED,I didn’t like the fit,4
CRED,Incorrect product,6
CRED,Product received is different from the image shown,1
CRED,Return expected on panel,27
FIRSTCRY,,3
FIRSTCRY,Bought By Mistake,2
FIRSTCRY,Defective Items,1
FIRSTCRY,Item(s) Arrived Too Late,1
FIRSTCRY,No Longer Needed,3
FIRSTCRY,Not Satisfied with Item(s)/Fabric Quality,24
FIRSTCRY,Product Pricing Related Concern,1
FIRSTCRY,Return expected on panel,20
FIRSTCRY,Size Issue,74
FLIPKART,,8
FLIPKART,COLOR_SIZE_ISSUE,1
FLIPKART,CUSTOMER_REMORSE,96
FLIPKART,DAMAGED_PRODUCT,16
FLIPKART,DEFECTIVE_PRODUCT,2
FLIPKART,ITEM_NOT_AS_DESCRIBED,1
FLIPKART,MISSHIPMENT,170
FLIPKART,MISSING_ITEM,26
FLIPKART,MULTIPLE_ISSUES_WITH_PRODUCT,12
FLIPKART,QUALITY_ISSUES,308
FLIPKART,RTO,4
FLIPKART,SIZE_FIT_ISSUES,865
FLIPKART,SMART_PICKUP_CHECK_OVERRIDE,19
FLIPKART,SUPPLY_CHAIN_ISSUES,1
FLIPKART_FA,Return expected on panel,12
GLOWROAD,Return expected on panel,2
JIOMART3P,Return expected on panel,5
LIMEROAD,,2
LIMEROAD,Return expected on panel,22
LIMEROAD,RTO,8
MEESHO,null null,69
MEESHO,RTO,1
MIRRAW,Return expected on panel,24
MYNTRAPPMP,,8
MYNTRAPPMP,Color is different,167
MYNTRAPPMP,Defective product was delivered,94
MYNTRAPPMP,Delivery was delayed ,10
MYNTRAPPMP,Design is different,84
MYNTRAPPMP,Different product was delivered,115
MYNTRAPPMP,Found a better price on Myntra,32
MYNTRAPPMP,Found a better price outside Myntra,19
MYNTRAPPMP,Generic Return Reason,37
MYNTRAPPMP,I did not like the fit,1445
MYNTRAPPMP,I do not need it anymore,171
MYNTRAPPMP,It did not look good on me,420
MYNTRAPPMP,Product image was better than the actual product,231
MYNTRAPPMP,Product looked old,225
MYNTRAPPMP,Product was dirty and had stains,35
MYNTRAPPMP,Received a poor quality product,589
MYNTRAPPMP,Return expected on panel,516
MYNTRAPPMP,Return Reason - Thanos ROH approval flow,88
MYNTRAPPMP,Size is too Large,1424
MYNTRAPPMP,Size is too Small,1445
MYNTRAPPMP,Wrong size was delivered,33
NYKAA_COM,Change of mind - Don't need it anymore,2
NYKAA_COM,Didn't like the product - Didn't like the color,1
NYKAA_COM,Didn't like the quality of product,6
NYKAA_COM,Product didn't fit - Too Large,1
NYKAA_COM,Product didn't fit - Too Small,4
NYKAA_COM,Return expected on panel,1
NYKAA_COM,Size correct but the product didn't fit - Too Small,1
NYKAA_FASHION,,3
NYKAA_FASHION,Change of mind - Don't need it anymore,16
NYKAA_FASHION,Didn't like the quality of product,54
NYKAA_FASHION,Emergency - without QC,1
NYKAA_FASHION,Product didn't fit- Too Large,64
NYKAA_FASHION,Product didn't fit- Too Small,84
NYKAA_FASHION,Received damaged/ defective product,11
NYKAA_FASHION,Received wrong product- Wrong item sent,5
NYKAA_FASHION,Received wrong product- Wrong size sent,2
NYKAA_FASHION,Return expected on panel,5
SHOP101,Return expected on panel,1
SHOPIFY,,57
SHOPIFY,ALTERNATE ASSIGNED,2
SHOPIFY,ALTERNATE SKU,3
SHOPIFY,ALTERNET SKU,1
SHOPIFY,Authenticity Issue,1
SHOPIFY,Customer want to cancel order,1
SHOPIFY,Customer want to cancel order for delay,1
SHOPIFY,Damaged Product,2
SHOPIFY,Did not fit,3
SHOPIFY,Did not like Color,2
SHOPIFY,"Dryfeel Nursing Pads	Customer Delight	Size Concern	Size Concern	ReplacementPick up the order by Monday, as the customer is not available tomorrow. ",1
SHOPIFY,Freesize UNO	Customer Delight	Product Quality	Did not like the product	Refund,1
SHOPIFY,Freesize UNO	Return Under Trial	Rash	Trial	Refund,2
SHOPIFY,Good,285
SHOPIFY,I accidentally  ordered the wrong mattress,9
SHOPIFY,I am experiencing back-pain while sleeping on the mattress,13
SHOPIFY,I feel hot while sleeping on mattress,2
SHOPIFY,I received a damaged mattress,3
SHOPIFY,I received the wrong mattress,12
SHOPIFY,Inaccurate website description,6
SHOPIFY,Item arrived too late,9
SHOPIFY,Item does not work,195
SHOPIFY,Missing parts or accessories,1
SHOPIFY,Newborn UNO	Customer Delight	Size Concern	Size Concern	Offline Order,1
SHOPIFY,Newborn UNO	Return Under Trial	Fit Issue ( Only UNO)	Trial	Refund,1
SHOPIFY,Other,5
SHOPIFY,Padded Underwear	Customer Delight	Size Concern	Size Concern	Creditnote,1
SHOPIFY,Padded Underwear	Customer Delight	Size Concern	Size Concern	Replacement	Seal Pack,4
SHOPIFY,Padded Underwear	Customer Delight	Size Concern	Size Concern	Replacement,4
SHOPIFY,Performance or quality not adequate,245
SHOPIFY,Period Under	Customer Delight	Size Concern	Size Concern	Replacement	Seal Pack,2
SHOPIFY,Period Under	Customer Delight	Size Concern	Size Concern	Replacement,6
SHOPIFY,Product damaged,72
SHOPIFY,SB Langot	Customer Delight	Size Concern	Size Concern	Replacement,1
SHOPIFY,size exchange for bigger size,1
SHOPIFY,Size Issue,5
SHOPIFY,The mattress is too hard,6
SHOPIFY,The mattress is too soft,1
SHOPIFY,Wrong item was sent,46
SHOPIFY,Wrong Product,1
SNAPDEAL,,13
SNAPDEAL,Design_did_not_look_good,3
SNAPDEAL,Fabric_not_good,9
SNAPDEAL,i_dont_like_the_item,2
SNAPDEAL,i_have_an_issue_with_size_fit,4
SNAPDEAL,i_have_received_a_defective_item_new,1
SNAPDEAL,Partial_Order_Received_By_Customer,1
SNAPDEAL,parts_accessories_are_missing,1
SNAPDEAL,Poor_Stitching,5
SNAPDEAL,received_a_different_item,8
SNAPDEAL,Size_too_Large,15
SNAPDEAL,Size_too_Small_,4
SNAPDEAL,unhappy_with_material_quality,3
TATACLIQ,,12
TATACLIQ,ABC200,8
TATACLIQ,AGC200,2
TATACLIQ,AGC700,1
TATACLIQ,Return expected on panel,23
TATA_CLIQ,Return expected on panel,13
TATA_CLIQ,RTO,1
WOOCOMMERCE,RTO,4
AJIO_OMNI,Other Brand,1
AJIO_OMNI,Return expected on panel,857
AMAZON_EASYSHIP,,6
AMAZON_EASYSHIP,Did not like color,1
AMAZON_EASYSHIP,Different from what was ordered,2
AMAZON_EASYSHIP,Performance or quality not adequate,2
AMAZON_EASYSHIP,Style not as expected,2
AMAZON_EASYSHIP,Too large,16
AMAZON_EASYSHIP,Too small,7
AMAZON_FBA_IN,APPAREL_TOO_SMALL,1
AMAZON_FBA_IN,DEFECTIVE,2
AMAZON_FBA_IN,FOUND_BETTER_PRICE,1
AMAZON_FBA_IN,NEVER_ARRIVED,1
AMAZON_FBA_IN,NOT_AS_DESCRIBED,3
AMAZON_FBA_IN,SWITCHEROO,1
AMAZON_FBA_IN,UNDELIVERABLE_REFUSED,31
AMAZON_FBA_IN,UNDELIVERABLE_UNKNOWN,6
AMAZON_FBA_IN,UNWANTED_ITEM,1
AMAZON_FLEX_API,,3
AMAZON_FLEX_API,Better price available,1
AMAZON_FLEX_API,Damaged due to inappropriate packaging,4
AMAZON_FLEX_API,Dead battery/does not work,1
AMAZON_FLEX_API,Defective/Does not work properly,10
AMAZON_FLEX_API,Did not like color,3
AMAZON_FLEX_API,Different from website description,1
AMAZON_FLEX_API,Different from what was ordered,26
AMAZON_FLEX_API,Incompatible or not useful for intended purpose,1
AMAZON_FLEX_API,Item not as shown by photo on website,1
AMAZON_FLEX_API,No longer needed/wanted,7
AMAZON_FLEX_API,Ordered wrong style/size/color,3
AMAZON_FLEX_API,Performance or quality not adequate,26
AMAZON_FLEX_API,Style not as expected,5
AMAZON_FLEX_API,Too large,20
AMAZON_FLEX_API,Too small,43
AMAZON_FLEX_API,undefined,3
AMAZON_FLEX_API,Wrong size: too large/long,7
AMAZON_FLEX_API,Wrong size: too small/short,5
AMAZON_IN_API,,32
AMAZON_IN_API,AMZ-PG-APP-STYLE,5
AMAZON_IN_API,AMZ-PG-APP-TOO-LARGE,16
